Kind,AssemblyName,AssemblyId,Source,Target
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Post(System.Text.Json[4.0.0.0]/System.Text.Json.JsonDocument)","uController[1.0.0.0]/uController.HttpPostAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Post(System.Text.Json[4.0.0.0]/System.Text.Json.JsonDocument)","System.Text.Json[4.0.0.0]/System.Text.Json.JsonDocument"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Post(System.Text.Json[4.0.0.0]/System.Text.Json.JsonDocument)","uController[1.0.0.0]/uController.Result"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Post(System.Text.Json[4.0.0.0]/System.Text.Json.JsonDocument)","uController[1.0.0.0]/uController.Controller#Ok(System.Runtime[4.2.1.0]/System.Object)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#PostAForm(Microsoft.AspNetCore.Http.Features[3.0.0.0]/Microsoft.AspNetCore.Http.IFormCollection)","uController[1.0.0.0]/uController.HttpPostAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#PostAForm(Microsoft.AspNetCore.Http.Features[3.0.0.0]/Microsoft.AspNetCore.Http.IFormCollection)","uController[1.0.0.0]/uController.HttpPostAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#PostAForm(Microsoft.AspNetCore.Http.Features[3.0.0.0]/Microsoft.AspNetCore.Http.IFormCollection)","Microsoft.AspNetCore.Http.Features[3.0.0.0]/Microsoft.AspNetCore.Http.IFormCollection"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Authed","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Authed","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Authed","Microsoft.AspNetCore.Authorization[3.0.0.0]/Microsoft.AspNetCore.Authorization.AuthorizeAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Authed","Microsoft.AspNetCore.Authorization[3.0.0.0]/Microsoft.AspNetCore.Authorization.AuthorizeAttribute#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#.ctor","uController[1.0.0.0]/uController.Controller#.ctor"
"Derive","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider","System.Runtime[4.2.1.0]/System.Object"
"Derive","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider","uController[1.0.0.0]/Microsoft.AspNetCore.Routing.IEndpointRouteProvider"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#_reader","uController[1.0.0.0]/uController.IHttpRequestReader"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#_factory","Microsoft.Extensions.DependencyInjection.Abstractions[3.0.0.0]/Microsoft.Extensions.DependencyInjection.ObjectFactory"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#.ctor(uController[1.0.0.0]/uController.IHttpRequestReader)","uController[1.0.0.0]/uController.IHttpRequestReader"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#.ctor(uController[1.0.0.0]/uController.IHttpRequestReader)","System.Runtime[4.2.1.0]/System.Object#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#.ctor(uController[1.0.0.0]/uController.IHttpRequestReader)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#_reader"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#.ctor(uController[1.0.0.0]/uController.IHttpRequestReader)","Sample[1.0.0.0]:Sample.dll/Sample.MyController"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#.ctor(uController[1.0.0.0]/uController.IHttpRequestReader)","System.Runtime[4.2.1.0]/System.Type#GetTypeFromHandle(System.Runtime[4.2.1.0]/System.RuntimeTypeHandle)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#.ctor(uController[1.0.0.0]/uController.IHttpRequestReader)","System.Runtime[4.2.1.0]/System.Type#EmptyTypes"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#.ctor(uController[1.0.0.0]/uController.IHttpRequestReader)","Microsoft.Extensions.DependencyInjection.Abstractions[3.0.0.0]/Microsoft.Extensions.DependencyInjection.ActivatorUtilities#CreateFactory(System.Runtime[4.2.1.0]/System.Type, System.Runtime[4.2.1.0]/System.Type[])"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#.ctor(uController[1.0.0.0]/uController.IHttpRequestReader)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#_factory"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyController"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Threading.Tasks.Task"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyController#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Blah(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Blah(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Blah(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Blah(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyController"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Blah(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Threading.Tasks.Task"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Blah(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyController#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Blah(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Blah"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Blah(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","uController[1.0.0.0]/uController.ObjectResult#.ctor(System.Runtime[4.2.1.0]/System.Object)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#Blah(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","uController[1.0.0.0]/uController.Result#ExecuteAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyController"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.String"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Nullable`1<System.Int32>"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Int32"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Boolean"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Threading.Tasks.Task"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyController#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext#get_Request"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpRequest#get_RouteValues"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Routing.RouteValueDictionary#get_Item(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.String"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Nullable`1<System.Int32>"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Int32#TryParse(System.Runtime[4.2.1.0]/System.String, System.Runtime[4.2.1.0]/System.Int32&)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Nullable`1<System.Int32>#.ctor(!0)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Nullable`1<System.Int32>#GetValueOrDefault"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyController#StatusCode(System.Runtime[4.2.1.0]/System.Int32)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#StatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","uController[1.0.0.0]/uController.Result#ExecuteAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute#.ctor(System.Runtime[4.2.1.0]/System.Type)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider/<SlowTaskStatusCode>d__6"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider/<SlowTaskStatusCode>d__6#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider/<SlowTaskStatusCode>d__6#<>4__this"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider/<SlowTaskStatusCode>d__6#httpContext"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder#Create"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider/<SlowTaskStatusCode>d__6#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider/<SlowTaskStatusCode>d__6#<>1__state"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider/<SlowTaskStatusCode>d__6#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder#Start(System.Threading.Tasks[4.1.1.0]/!!0&)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider/<SlowTaskStatusCode>d__6#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#SlowTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder#get_Task"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#FastValueTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#FastValueTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute#.ctor(System.Runtime[4.2.1.0]/System.Type)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyHandlerRouteProvider#FastValueTaskStatusCode(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute"
